player_id,full_name,country,category,batting_position,date_of_birth,birth_year,age_at_tournament,height_cm,height_verified,height_source,pop_height_birth_cohort,flag,notes,tournament_id,format,tournament_year,era,height_excess,region
ta-boult-1,Trent Boult,NZL,FAST,11,1989-07-22,1989,23.1,183.0,True,ESPN_verified,177.7,,Left-arm fast,t20-2012,T20,2012,3,5.300000000000011,Oceanian
mdkj-perera-1,Kusal Perera,SL,BAT,1,1990-08-17,1990,23.6,170.0,True,ESPN_verified,166.1,,Aggressive left-handed opener,t20-2014,T20,2014,4,3.9000000000000057,South Asian
tm-dilshan-1,Tillakaratne Dilshan,SL,BAT,2,1976-10-14,1976,37.4,175.0,True,ESPN_verified,164.6,,Veteran opener; Dilscoop inventor,t20-2014,T20,2014,4,10.400000000000006,South Asian
dpmd-jayawardene-1,Mahela Jayawardene,SL,BAT,3,1977-05-27,1977,36.8,175.0,True,ESPN_verified,164.7,,Veteran; scored 89* in semi-final vs NZ,t20-2014,T20,2014,4,10.300000000000011,South Asian
kc-sangakkara-1,Kumar Sangakkara,SL,WK,4,1977-10-27,1977,36.4,178.0,True,ESPN_verified,164.7,,Wicketkeeper-batsman; legendary keeper,t20-2014,T20,2014,4,13.300000000000011,South Asian
ad-mathews-1,Angelo Mathews,SL,BAT,5,1987-06-02,1987,26.8,180.0,True,ESPN_verified,165.7,CATEGORY_AMBIGUOUS,Captain; all-rounder; batted at 5 so classified BAT; also bowled medium-fast,t20-2014,T20,2014,4,14.300000000000011,South Asian
ldrl-thirimanne-1,Lahiru Thirimanne,SL,BAT,6,1989-09-08,1989,24.5,178.0,False,ESPN_estimated,165.9,HEIGHT_ESTIMATED,Height estimated from photos; left-handed batsman,t20-2014,T20,2014,4,12.099999999999994,South Asian
nt-perera-1,Thisara Perera,SL,FAST,7,1989-04-03,1989,24.9,185.0,True,ESPN_verified,165.9,CATEGORY_AMBIGUOUS,All-rounder; bowls right-arm fast-medium; bats lower order so classified FAST,t20-2014,T20,2014,4,19.099999999999994,South Asian
nu-kulasekara-1,Nuwan Kulasekara,SL,FAST,8,1982-07-22,1982,31.7,178.0,True,ESPN_verified,165.2,,Right-arm fast-medium; bowled the final over to win the tournament,t20-2014,T20,2014,4,12.800000000000011,South Asian
sl-malinga-1,Lasith Malinga,SL,FAST,9,1983-08-28,1983,30.6,175.0,True,ESPN_verified,165.3,,Slingy fast bowler; yorker specialist,t20-2014,T20,2014,4,9.699999999999989,South Asian
sj-senanayake-1,Sachithra Senanayake,SL,SPIN,10,1985-02-09,1985,29.1,173.0,False,ESPN_estimated,165.5,HEIGHT_ESTIMATED,Off-spinner; height estimated from photos,t20-2014,T20,2014,4,7.5,South Asian
rangs-herath-1,Rangana Herath,SL,SPIN,11,1978-03-19,1978,36.0,170.0,True,ESPN_verified,164.8,,Left-arm orthodox spinner; veteran,t20-2014,T20,2014,4,5.199999999999989,South Asian
r-sharma-1,Rohit Sharma,IND,BAT,1,1987-04-30,1987,26.9,177.0,True,ESPN_verified,166.7,,Opening batsman,t20-2014,T20,2014,4,10.300000000000011,South Asian
s-dhawan-1,Shikhar Dhawan,IND,BAT,2,1985-12-05,1985,28.3,175.0,True,ESPN_verified,166.6,,Left-handed opener,t20-2014,T20,2014,4,8.400000000000006,South Asian
v-kohli-1,Virat Kohli,IND,BAT,3,1988-11-05,1988,25.4,175.0,True,ESPN_verified,166.9,,Player of the Tournament; scored 319 runs at 106.33 avg,t20-2014,T20,2014,4,8.099999999999994,South Asian
y-singh-1,Yuvraj Singh,IND,BAT,4,1981-12-12,1981,32.3,183.0,True,ESPN_verified,166.2,,Left-handed power hitter,t20-2014,T20,2014,4,16.80000000000001,South Asian
sk-raina-1,Suresh Raina,IND,BAT,5,1986-11-27,1986,27.4,178.0,True,ESPN_verified,166.6,,Left-handed middle-order batsman,t20-2014,T20,2014,4,11.400000000000006,South Asian
ms-dhoni-1,MS Dhoni,IND,WK,6,1981-07-07,1981,32.7,175.0,True,ESPN_verified,166.2,,Captain; wicketkeeper,t20-2014,T20,2014,4,8.800000000000011,South Asian
r-jadeja-1,Ravindra Jadeja,IND,SPIN,7,1988-12-06,1988,25.3,173.0,True,ESPN_verified,166.9,,Left-arm orthodox spin all-rounder,t20-2014,T20,2014,4,6.099999999999994,South Asian
r-ashwin-1,Ravichandran Ashwin,IND,SPIN,8,1986-09-17,1986,27.5,183.0,True,ESPN_verified,166.6,,Off-spinner,t20-2014,T20,2014,4,16.400000000000006,South Asian
b-kumar-1,Bhuvneshwar Kumar,IND,FAST,9,1990-02-05,1990,24.1,178.0,True,ESPN_verified,167.0,,Right-arm fast-medium; swing specialist,t20-2014,T20,2014,4,11.0,South Asian
m-shami-1,Mohammed Shami,IND,FAST,10,1990-09-03,1990,23.5,180.0,True,ESPN_verified,167.0,,Right-arm fast; seam bowler,t20-2014,T20,2014,4,13.0,South Asian
a-mishra-1,Amit Mishra,IND,SPIN,11,1982-11-24,1982,31.4,175.0,False,ESPN_estimated,166.2,HEIGHT_ESTIMATED,Leg-spinner; height estimated from photos,t20-2014,T20,2014,4,8.800000000000011,South Asian
ch-gayle-1,Chris Gayle,WI,BAT,1,1979-09-21,1979,34.5,191.0,True,ESPN_verified,173.2,,Universe Boss; power hitter,t20-2014,T20,2014,4,17.80000000000001,Caribbean
dj-smith-1,Dwayne Smith,WI,BAT,2,1983-04-12,1983,30.9,175.0,False,ESPN_estimated,173.5,HEIGHT_ESTIMATED,Opening batsman; height estimated from photos,t20-2014,T20,2014,4,1.5,Caribbean
mn-samuels-1,Marlon Samuels,WI,BAT,3,1981-02-05,1981,33.1,185.0,True,ESPN_verified,173.4,,Right-handed middle-order batsman,t20-2014,T20,2014,4,11.599999999999994,Caribbean
l-simmons-1,Lendl Simmons,WI,BAT,4,1985-01-25,1985,29.1,178.0,True,ESPN_verified,173.6,,Right-handed batsman,t20-2014,T20,2014,4,4.400000000000006,Caribbean
dj-bravo-1,Dwayne Bravo,WI,BAT,5,1983-10-07,1983,30.4,175.0,True,ESPN_verified,173.5,CATEGORY_AMBIGUOUS,All-rounder; batted at 5 so classified BAT; also bowled medium-fast,t20-2014,T20,2014,4,1.5,Caribbean
d-ramdin-1,Denesh Ramdin,WI,WK,6,1985-03-13,1985,29.0,175.0,False,ESPN_estimated,173.6,HEIGHT_ESTIMATED,Wicketkeeper; height estimated,t20-2014,T20,2014,4,1.4000000000000057,Caribbean
dj-sammy-1,Darren Sammy,WI,FAST,7,1983-12-20,1983,30.3,185.0,True,ESPN_verified,173.5,,Captain; right-arm medium-fast all-rounder,t20-2014,T20,2014,4,11.5,Caribbean
ad-russell-1,Andre Russell,WI,FAST,8,1988-04-29,1988,25.9,185.0,True,ESPN_verified,173.7,,Fast bowling all-rounder; explosive hitter,t20-2014,T20,2014,4,11.300000000000011,Caribbean
sp-badree-1,Samuel Badree,WI,SPIN,9,1981-03-08,1981,33.0,170.0,False,ESPN_estimated,173.4,HEIGHT_ESTIMATED,Leg-spinner; height estimated from photos,t20-2014,T20,2014,4,-3.4000000000000057,Caribbean
su-narine-1,Sunil Narine,WI,SPIN,10,1988-05-26,1988,25.8,175.0,True,ESPN_verified,173.7,,Mystery spinner; off-spin,t20-2014,T20,2014,4,1.3000000000000114,Caribbean
r-rampaul-1,Ravi Rampaul,WI,FAST,11,1984-10-15,1984,29.4,178.0,False,ESPN_estimated,173.5,HEIGHT_ESTIMATED,Height estimated from photos; right-arm fast-medium,t20-2014,T20,2014,4,4.5,Caribbean
a-finch-1,Aaron Finch,AUS,BAT,1,1986-11-17,1986,27.4,177.0,True,ESPN_verified,177.5,,Opening batsman; T20I record holder at the time,t20-2014,T20,2014,4,-0.5,Oceanian
da-warner-1,David Warner,AUS,BAT,2,1986-10-27,1986,27.4,170.0,True,ESPN_verified,177.5,,Aggressive left-handed opener,t20-2014,T20,2014,4,-7.5,Oceanian
s-smith-1,Steve Smith,AUS,BAT,3,1989-06-02,1989,24.8,176.0,True,ESPN_verified,177.7,,Rising star; middle-order,t20-2014,T20,2014,4,-1.6999999999999886,Oceanian
g-maxwell-1,Glenn Maxwell,AUS,BAT,4,1988-10-14,1988,25.4,180.0,True,ESPN_verified,177.6,,The Big Show; power hitter and part-time off-spinner,t20-2014,T20,2014,4,2.4000000000000057,Oceanian
mej-bailey-1,George Bailey,AUS,BAT,5,1982-09-07,1982,31.5,180.0,False,ESPN_estimated,177.4,HEIGHT_ESTIMATED,Captain; height estimated from photos,t20-2014,T20,2014,4,2.5999999999999943,Oceanian
cd-white-1,Cameron White,AUS,BAT,6,1983-08-18,1983,30.6,183.0,False,ESPN_estimated,177.5,HEIGHT_ESTIMATED,Height estimated from photos; middle-order batsman,t20-2014,T20,2014,4,5.5,Oceanian
br-haddin-1,Brad Haddin,AUS,WK,7,1977-10-23,1977,36.4,175.0,True,ESPN_verified,177.1,,Wicketkeeper; veteran,t20-2014,T20,2014,4,-2.0999999999999943,Oceanian
jp-faulkner-1,James Faulkner,AUS,FAST,8,1990-04-29,1990,23.9,183.0,True,ESPN_verified,177.8,,Left-arm medium-fast; lower-order hitter,t20-2014,T20,2014,4,5.199999999999989,Oceanian
ma-starc-1,Mitchell Starc,AUS,FAST,9,1990-01-30,1990,24.1,195.0,True,ESPN_verified,177.8,,Left-arm fast; tall strike bowler,t20-2014,T20,2014,4,17.19999999999999,Oceanian
mj-johnson-1,Mitchell Johnson,AUS,FAST,10,1981-11-02,1981,32.4,186.0,True,ESPN_verified,177.3,,Left-arm fast; devastating spell bowler,t20-2014,T20,2014,4,8.699999999999989,Oceanian
xa-doherty-1,Xavier Doherty,AUS,SPIN,11,1982-11-22,1982,31.3,180.0,False,ESPN_estimated,177.4,HEIGHT_ESTIMATED,Left-arm orthodox spinner; height estimated from photos,t20-2014,T20,2014,4,2.5999999999999943,Oceanian
a-shehzad-1,Ahmed Shehzad,PAK,BAT,1,1991-11-23,1991,22.3,175.0,True,ESPN_verified,167.5,,Opening batsman; scored century vs Bangladesh,t20-2014,T20,2014,4,7.5,South Asian
m-hafeez-1,Mohammad Hafeez,PAK,BAT,2,1980-10-17,1980,33.4,183.0,True,ESPN_verified,167.0,,Captain; opening batsman and part-time off-spinner,t20-2014,T20,2014,4,16.0,South Asian
u-akmal-1,Umar Akmal,PAK,BAT,3,1990-05-26,1990,23.8,170.0,True,ESPN_verified,167.7,,Right-handed batsman,t20-2014,T20,2014,4,2.3000000000000114,South Asian
s-malik-1,Shoaib Malik,PAK,BAT,4,1982-02-01,1982,32.1,180.0,True,ESPN_verified,167.2,,Experienced middle-order batsman,t20-2014,T20,2014,4,12.800000000000011,South Asian
sohaib-maqsood-1,Sohaib Maqsood,PAK,BAT,5,1987-04-15,1987,26.9,183.0,False,ESPN_estimated,167.3,HEIGHT_ESTIMATED,Height estimated from photos; power hitter,t20-2014,T20,2014,4,15.699999999999989,South Asian
k-akmal-1,Kamran Akmal,PAK,WK,6,1982-01-13,1982,32.2,173.0,True,ESPN_verified,167.2,,Wicketkeeper,t20-2014,T20,2014,4,5.800000000000011,South Asian
shahid-afridi-1,Shahid Afridi,PAK,SPIN,7,1980-03-01,1980,34.0,183.0,True,ESPN_verified,167.0,CATEGORY_AMBIGUOUS,All-rounder; batted at 7 so classified SPIN (leg-spin bowler); also a power hitter,t20-2014,T20,2014,4,16.0,South Asian
u-gul-1,Umar Gul,PAK,FAST,8,1984-04-14,1984,29.9,183.0,True,ESPN_verified,167.4,,Right-arm fast; T20 specialist,t20-2014,T20,2014,4,15.599999999999994,South Asian
saeed-ajmal-1,Saeed Ajmal,PAK,SPIN,9,1977-10-14,1977,36.4,180.0,True,ESPN_verified,166.7,,Off-spinner; doosra specialist,t20-2014,T20,2014,4,13.300000000000011,South Asian
m-irfan-1,Mohammad Irfan,PAK,FAST,10,1982-06-06,1982,31.8,216.0,True,ESPN_verified,167.2,,Tallest cricketer in history at 7ft 1in; left-arm fast,t20-2014,T20,2014,4,48.80000000000001,South Asian
z-haider-1,Zulfiqar Babar,PAK,SPIN,11,1978-12-10,1978,35.3,175.0,False,ESPN_estimated,166.8,HEIGHT_ESTIMATED,Left-arm orthodox spinner; height estimated from photos,t20-2014,T20,2014,4,8.199999999999989,South Asian
an-cook-1,Alex Hales,ENG,BAT,1,1989-01-03,1989,25.2,196.0,True,ESPN_verified,176.8,,Very tall opening batsman; power hitter,t20-2014,T20,2014,4,19.19999999999999,European
mj-lumb-1,Michael Lumb,ENG,BAT,2,1980-02-12,1980,34.1,183.0,False,ESPN_estimated,176.3,HEIGHT_ESTIMATED,Left-handed opener; height estimated from photos,t20-2014,T20,2014,4,6.699999999999989,European
owt-morgan-1,Eoin Morgan,ENG,BAT,3,1986-09-10,1986,27.5,178.0,True,ESPN_verified,176.6,,Left-handed; middle-order anchor,t20-2014,T20,2014,4,1.4000000000000057,European
ad-hales-1,Jos Buttler,ENG,WK,4,1990-09-08,1990,23.5,183.0,True,ESPN_verified,176.9,,Wicketkeeper-batsman; explosive finisher,t20-2014,T20,2014,4,6.099999999999994,European
rs-bopara-1,Ravi Bopara,ENG,BAT,5,1985-05-04,1985,28.9,178.0,False,ESPN_estimated,176.5,HEIGHT_ESTIMATED,All-rounder; height estimated from photos,t20-2014,T20,2014,4,1.5,European
l-wright-1,Luke Wright,ENG,BAT,6,1985-03-07,1985,29.0,183.0,True,ESPN_verified,176.5,,Right-handed batsman,t20-2014,T20,2014,4,6.5,European
b-stokes-1,Ben Stokes,ENG,FAST,7,1991-06-04,1991,22.8,183.0,True,ESPN_verified,176.9,CATEGORY_AMBIGUOUS,All-rounder; bowls fast-medium; bats 7 so classified FAST,t20-2014,T20,2014,4,6.099999999999994,European
scj-broad-1,Stuart Broad,ENG,FAST,8,1986-06-24,1986,27.7,196.0,True,ESPN_verified,176.6,,Captain; tall fast bowler,t20-2014,T20,2014,4,19.400000000000006,European
ty-mills-1,Jade Dernbach,ENG,FAST,9,1986-03-03,1986,28.0,188.0,False,ESPN_estimated,176.6,HEIGHT_ESTIMATED,Height estimated from photos; right-arm fast-medium,t20-2014,T20,2014,4,11.400000000000006,European
jc-tredwell-1,James Tredwell,ENG,SPIN,10,1982-02-27,1982,32.1,183.0,False,ESPN_estimated,176.4,HEIGHT_ESTIMATED,Off-spinner; height estimated from photos,t20-2014,T20,2014,4,6.599999999999994,European
cr-jordan-1,Chris Jordan,ENG,FAST,11,1988-10-04,1988,25.4,188.0,True,ESPN_verified,176.7,,Right-arm fast bowler; born in Barbados,t20-2014,T20,2014,4,11.300000000000011,European
hn-amla-1,Hashim Amla,RSA,BAT,1,1983-03-31,1983,31.0,183.0,True,ESPN_verified,171.3,,Opening batsman,t20-2014,T20,2014,4,11.699999999999989,African
q-dekock-1,Quinton de Kock,RSA,WK,2,1992-12-17,1992,21.3,170.0,True,ESPN_verified,171.8,,Wicketkeeper; aggressive left-handed opener,t20-2014,T20,2014,4,-1.8000000000000114,African
f-du-plessis-1,Faf du Plessis,RSA,BAT,3,1984-07-13,1984,29.7,180.0,True,ESPN_verified,171.4,,Captain,t20-2014,T20,2014,4,8.599999999999994,African
ab-devilliers-1,AB de Villiers,RSA,BAT,4,1984-02-17,1984,30.1,181.0,True,ESPN_verified,171.4,,360-degree batsman; former wicketkeeper,t20-2014,T20,2014,4,9.599999999999994,African
jp-duminy-1,JP Duminy,RSA,BAT,5,1984-04-14,1984,29.9,180.0,True,ESPN_verified,171.4,,Left-handed; part-time off-spin,t20-2014,T20,2014,4,8.599999999999994,African
d-miller-1,David Miller,RSA,BAT,6,1989-06-10,1989,24.8,183.0,True,ESPN_verified,171.7,,Killer Miller; left-handed power hitter,t20-2014,T20,2014,4,11.300000000000011,African
dw-steyn-1,Dale Steyn,RSA,FAST,7,1983-06-27,1983,30.7,180.0,True,ESPN_verified,171.3,,Premier fast bowler,t20-2014,T20,2014,4,8.699999999999989,African
m-morkel-1,Morne Morkel,RSA,FAST,8,1984-10-06,1984,29.5,201.0,True,ESPN_verified,171.4,,Very tall fast bowler; 6ft 5in,t20-2014,T20,2014,4,29.599999999999994,African
a-morkel-1,Albie Morkel,RSA,FAST,9,1981-06-12,1981,32.8,196.0,True,ESPN_verified,171.2,CATEGORY_AMBIGUOUS,All-rounder; bowls left-arm medium-fast; bats lower order so classified FAST; Morne's brother,t20-2014,T20,2014,4,24.80000000000001,African
r-peterson-1,Robin Peterson,RSA,SPIN,10,1979-08-04,1979,34.6,178.0,False,ESPN_estimated,170.9,HEIGHT_ESTIMATED,Left-arm orthodox spinner; height estimated from photos,t20-2014,T20,2014,4,7.099999999999994,African
i-tahir-1,Imran Tahir,RSA,SPIN,11,1979-03-27,1979,35.0,175.0,True,ESPN_verified,170.9,,"Leg-spinner; born in Pakistan, plays for RSA",t20-2014,T20,2014,4,4.099999999999994,African
bb-mccullum-1,Brendon McCullum,NZL,BAT,1,1981-09-27,1981,32.5,180.0,True,ESPN_verified,177.1,,Captain; aggressive opener; moved out of wicketkeeping role,t20-2014,T20,2014,4,2.9000000000000057,Oceanian
mj-guptill-1,Martin Guptill,NZL,BAT,2,1986-09-30,1986,27.5,188.0,True,ESPN_verified,177.5,,Right-handed opener,t20-2014,T20,2014,4,10.5,Oceanian
kw-williamson-1,Kane Williamson,NZL,BAT,3,1990-08-08,1990,23.6,180.0,True,ESPN_verified,177.8,,Emerging talent; anchors the innings,t20-2014,T20,2014,4,2.1999999999999886,Oceanian
rg-taylor-1,Ross Taylor,NZL,BAT,4,1984-03-08,1984,30.0,183.0,True,ESPN_verified,177.4,,Power hitter; experienced campaigner,t20-2014,T20,2014,4,5.599999999999994,Oceanian
c-anderson-1,Corey Anderson,NZL,BAT,5,1990-12-13,1990,23.3,188.0,True,ESPN_verified,177.8,CATEGORY_AMBIGUOUS,All-rounder; bowls left-arm medium-fast; bats #5 so classified BAT,t20-2014,T20,2014,4,10.199999999999989,Oceanian
ap-devcich-1,Anton Devcich,NZL,BAT,6,1985-12-21,1985,28.3,180.0,False,ESPN_estimated,177.5,HEIGHT_ESTIMATED,Left-handed batsman; height estimated from photos,t20-2014,T20,2014,4,2.5,Oceanian
l-ronchi-1,Luke Ronchi,NZL,WK,7,1981-04-23,1981,32.9,178.0,True,ESPN_verified,177.1,,Wicketkeeper; born in Australia,t20-2014,T20,2014,4,0.9000000000000057,Oceanian
nj-mccullum-1,Nathan McCullum,NZL,SPIN,8,1980-09-01,1980,33.5,183.0,False,ESPN_estimated,177.0,HEIGHT_ESTIMATED,Off-spinner; height estimated; Brendon's brother,t20-2014,T20,2014,4,6.0,Oceanian
tjg-southee-1,Tim Southee,NZL,FAST,9,1988-12-11,1988,25.3,188.0,True,ESPN_verified,177.6,,Right-arm fast-medium; swing bowler,t20-2014,T20,2014,4,10.400000000000006,Oceanian
ta-boult-1,Trent Boult,NZL,FAST,10,1989-07-22,1989,24.7,183.0,True,ESPN_verified,177.7,,Left-arm fast; swing bowler,t20-2014,T20,2014,4,5.300000000000011,Oceanian
dl-vettori-1,Daniel Vettori,NZL,SPIN,11,1979-01-27,1979,35.1,188.0,True,ESPN_verified,176.9,,Left-arm orthodox spinner; veteran,t20-2014,T20,2014,4,11.099999999999994,Oceanian
r-sharma-1,Rohit Sharma,IND,BAT,1,1987-04-30,1987,28.9,177.0,True,ESPN_verified,166.8,,,t20-2016,T20,2016,4,10.199999999999989,South Asian
s-dhawan-1,Shikhar Dhawan,IND,BAT,2,1985-12-05,1985,30.3,175.0,True,ESPN_verified,166.7,,,t20-2016,T20,2016,4,8.300000000000011,South Asian
v-kohli-1,Virat Kohli,IND,BAT,3,1988-11-05,1988,27.4,175.0,True,ESPN_verified,166.9,,Tournament top scorer; 82* vs AUS in Mohali,t20-2016,T20,2016,4,8.099999999999994,South Asian
a-rahane-1,Ajinkya Rahane,IND,BAT,4,1988-06-06,1988,27.8,173.0,True,ESPN_verified,166.9,,,t20-2016,T20,2016,4,6.099999999999994,South Asian
ms-dhoni-1,MS Dhoni,IND,WK,5,1981-07-07,1981,34.7,175.0,True,ESPN_verified,166.3,,Captain; wicketkeeper,t20-2016,T20,2016,4,8.699999999999989,South Asian
s-raina-1,Suresh Raina,IND,BAT,6,1986-11-27,1986,29.3,178.0,True,ESPN_verified,166.8,,,t20-2016,T20,2016,4,11.199999999999989,South Asian
h-pandya-1,Hardik Pandya,IND,FAST,7,1993-10-11,1993,22.4,183.0,True,ESPN_verified,167.1,CATEGORY_AMBIGUOUS,All-rounder; bowls medium-fast; bats lower order in T20s so classified FAST,t20-2016,T20,2016,4,15.900000000000006,South Asian
r-ashwin-1,Ravichandran Ashwin,IND,SPIN,8,1986-09-17,1986,29.5,183.0,True,ESPN_verified,166.8,,Off-spinner,t20-2016,T20,2016,4,16.19999999999999,South Asian
r-jadeja-1,Ravindra Jadeja,IND,SPIN,9,1988-12-06,1988,27.3,173.0,True,ESPN_verified,166.9,,Left-arm orthodox spin,t20-2016,T20,2016,4,6.099999999999994,South Asian
j-bumrah-1,Jasprit Bumrah,IND,FAST,10,1993-12-06,1993,22.3,175.0,True,ESPN_verified,167.1,,Fast bowler; yorker specialist,t20-2016,T20,2016,4,7.900000000000006,South Asian
a-nehra-1,Ashish Nehra,IND,FAST,11,1979-04-29,1979,36.9,183.0,True,ESPN_verified,166.1,,Left-arm fast-medium; veteran recall,t20-2016,T20,2016,4,16.900000000000006,South Asian
a-finch-1,Aaron Finch,AUS,BAT,1,1986-11-17,1986,29.3,177.0,True,ESPN_verified,178.2,,,t20-2016,T20,2016,4,-1.1999999999999886,Oceanian
u-khawaja-1,Usman Khawaja,AUS,BAT,2,1986-12-18,1986,29.2,178.0,True,ESPN_verified,178.2,,,t20-2016,T20,2016,4,-0.19999999999998863,Oceanian
s-smith-1,Steve Smith,AUS,BAT,3,1989-06-02,1989,26.8,176.0,True,ESPN_verified,178.3,,Captain,t20-2016,T20,2016,4,-2.3000000000000114,Oceanian
d-warner-1,David Warner,AUS,BAT,4,1986-10-27,1986,29.4,170.0,True,ESPN_verified,178.2,,Vice-captain; aggressive power hitter,t20-2016,T20,2016,4,-8.199999999999989,Oceanian
g-maxwell-1,Glenn Maxwell,AUS,BAT,5,1988-10-14,1988,27.4,180.0,True,ESPN_verified,178.3,,,t20-2016,T20,2016,4,1.6999999999999886,Oceanian
s-marsh-1,Shaun Marsh,AUS,BAT,6,1983-07-09,1983,32.7,185.0,True,ESPN_verified,178.0,,,t20-2016,T20,2016,4,7.0,Oceanian
m-wade-1,Matthew Wade,AUS,WK,7,1987-12-26,1987,28.2,170.0,True,ESPN_verified,178.2,,Wicketkeeper,t20-2016,T20,2016,4,-8.199999999999989,Oceanian
j-faulkner-1,James Faulkner,AUS,FAST,8,1990-04-29,1990,25.9,183.0,True,ESPN_verified,178.4,,Left-arm medium-fast; lower-order hitter,t20-2016,T20,2016,4,4.599999999999994,Oceanian
a-zampa-1,Adam Zampa,AUS,SPIN,9,1992-03-31,1992,23.9,180.0,True,ESPN_verified,178.4,,Leg-spinner,t20-2016,T20,2016,4,1.5999999999999943,Oceanian
j-hazlewood-1,Josh Hazlewood,AUS,FAST,10,1991-01-08,1991,25.2,196.0,True,ESPN_verified,178.4,,Tall right-arm fast bowler,t20-2016,T20,2016,4,17.599999999999994,Oceanian
n-coulter-nile-1,Nathan Coulter-Nile,AUS,FAST,11,1987-10-11,1987,28.4,188.0,True,ESPN_verified,178.2,,Right-arm fast bowler,t20-2016,T20,2016,4,9.800000000000011,Oceanian
j-roy-1,Jason Roy,ENG,BAT,1,1990-07-21,1990,25.7,183.0,True,ESPN_verified,177.3,,Aggressive opener,t20-2016,T20,2016,4,5.699999999999989,European
a-hales-1,Alex Hales,ENG,BAT,2,1989-01-03,1989,27.2,196.0,True,ESPN_verified,177.2,,Very tall opener; power hitter,t20-2016,T20,2016,4,18.80000000000001,European
j-root-1,Joe Root,ENG,BAT,3,1990-12-30,1990,25.2,183.0,True,ESPN_verified,177.3,,Anchor; part-time off-spin,t20-2016,T20,2016,4,5.699999999999989,European
e-morgan-1,Eoin Morgan,ENG,BAT,4,1986-09-10,1986,29.5,178.0,True,ESPN_verified,177.1,,Captain,t20-2016,T20,2016,4,0.9000000000000057,European
j-buttler-1,Jos Buttler,ENG,WK,5,1990-09-08,1990,25.5,180.0,True,ESPN_verified,177.3,,Wicketkeeper; explosive finisher,t20-2016,T20,2016,4,2.6999999999999886,European
b-stokes-1,Ben Stokes,ENG,BAT,6,1991-06-04,1991,24.8,183.0,True,ESPN_verified,177.4,CATEGORY_AMBIGUOUS,All-rounder; bats top 6 so classified BAT; 4 sixes hit off him by Brathwaite in final,t20-2016,T20,2016,4,5.599999999999994,European
m-ali-1,Moeen Ali,ENG,SPIN,7,1987-06-18,1987,28.8,183.0,True,ESPN_verified,177.2,CATEGORY_AMBIGUOUS,All-rounder; off-spin bowler; bats #7 so classified SPIN,t20-2016,T20,2016,4,5.800000000000011,European
c-jordan-1,Chris Jordan,ENG,FAST,8,1988-10-04,1988,27.4,188.0,True,ESPN_verified,177.2,,Right-arm fast bowler,t20-2016,T20,2016,4,10.800000000000011,European
a-rashid-1,Adil Rashid,ENG,SPIN,9,1988-02-17,1988,28.1,175.0,True,ESPN_verified,177.2,,Leg-spinner,t20-2016,T20,2016,4,-2.1999999999999886,European
l-plunkett-1,Liam Plunkett,ENG,FAST,10,1985-04-06,1985,30.9,183.0,True,ESPN_verified,177.1,,Right-arm fast-medium,t20-2016,T20,2016,4,5.900000000000006,European
d-willey-1,David Willey,ENG,FAST,11,1990-02-28,1990,26.0,183.0,True,ESPN_verified,177.3,,Left-arm fast-medium,t20-2016,T20,2016,4,5.699999999999989,European
a-shehzad-1,Ahmed Shehzad,PAK,BAT,1,1991-11-23,1991,24.3,175.0,True,ESPN_verified,167.5,,,t20-2016,T20,2016,4,7.5,South Asian
s-hafeez-1,Mohammad Hafeez,PAK,BAT,2,1980-10-17,1980,35.4,180.0,True,ESPN_verified,167.0,,Opening bat; part-time off-spin,t20-2016,T20,2016,4,13.0,South Asian
k-akmal-1,Khalid Latif,PAK,BAT,3,1985-11-04,1985,30.3,175.0,False,estimated,167.3,HEIGHT_ESTIMATED,Height estimated from photos; limited sources,t20-2016,T20,2016,4,7.699999999999989,South Asian
s-malik-1,Shoaib Malik,PAK,BAT,4,1982-02-01,1982,34.1,180.0,True,ESPN_verified,167.1,,,t20-2016,T20,2016,4,12.900000000000006,South Asian
s-afridi-1,Shahid Afridi,PAK,BAT,5,1980-03-01,1980,36.0,183.0,True,ESPN_verified,167.0,CATEGORY_AMBIGUOUS,Captain; leg-spin all-rounder; bats #5 so classified BAT,t20-2016,T20,2016,4,16.0,South Asian
u-akmal-1,Umar Akmal,PAK,BAT,6,1990-05-26,1990,25.8,170.0,True,ESPN_verified,167.5,,,t20-2016,T20,2016,4,2.5,South Asian
s-sarfraz-1,Sarfraz Ahmed,PAK,WK,7,1987-05-22,1987,28.8,170.0,True,ESPN_verified,167.3,,Wicketkeeper,t20-2016,T20,2016,4,2.6999999999999886,South Asian
m-nawaz-1,Mohammad Nawaz,PAK,SPIN,8,1994-03-21,1994,22.0,180.0,True,ESPN_verified,167.6,,Left-arm orthodox spin,t20-2016,T20,2016,4,12.400000000000006,South Asian
w-riaz-1,Wahab Riaz,PAK,FAST,9,1985-06-28,1985,30.7,185.0,True,ESPN_verified,167.3,,Left-arm fast bowler,t20-2016,T20,2016,4,17.69999999999999,South Asian
m-amir-1,Mohammad Amir,PAK,FAST,10,1992-04-13,1992,23.9,188.0,True,ESPN_verified,167.5,,Left-arm fast; comeback after ban,t20-2016,T20,2016,4,20.5,South Asian
m-irfan-1,Mohammad Irfan,PAK,FAST,11,1982-06-06,1982,33.8,216.0,True,ESPN_verified,167.1,,Tallest cricketer in history at 7ft 1in,t20-2016,T20,2016,4,48.900000000000006,South Asian
